Date,M1_Price,M2_Price,M1_Expiration,M2_Expiration,M1_DTE,M2_DTE,VIX_Close,Term_Structure_Ratio_1_0,Term_Structure_Slope_2_1
2014-08-28,13.6,14.45,2014-09-17,2014-10-22,20,55,12.05,1.1286307053941909,0.8499999999999996
2014-08-29,13.8,14.55,2014-09-17,2014-10-22,19,54,11.98,1.1519198664440735,0.75
2014-09-02,13.75,14.65,2014-09-17,2014-10-22,15,50,12.25,1.1224489795918366,0.9000000000000004
2014-09-03,13.5,14.5,2014-09-17,2014-10-22,14,49,12.36,1.0922330097087378,1.0
2014-09-04,13.55,14.45,2014-09-17,2014-10-22,13,48,12.64,1.071993670886076,0.8999999999999986
2014-09-05,13.2,14.2,2014-09-17,2014-10-22,12,47,12.09,1.0918114143920594,1.0
2014-09-08,13.35,14.25,2014-09-17,2014-10-22,9,44,12.66,1.0545023696682465,0.9000000000000004
2014-09-09,13.85,14.55,2014-09-17,2014-10-22,8,43,13.5,1.025925925925926,0.7000000000000011
2014-09-10,13.7,14.5,2014-09-17,2014-10-22,7,42,12.88,1.0636645962732918,0.8000000000000007
2014-09-11,13.55,14.5,2014-09-17,2014-10-22,6,41,12.8,1.05859375,0.9499999999999993
2014-09-12,14.05,14.8,2014-09-17,2014-10-22,5,40,13.31,1.0555972952667168,0.75
2014-09-15,14.4,15.2,2014-09-17,2014-10-22,2,37,14.12,1.019830028328612,0.7999999999999989
2014-09-16,13.05,14.4,2014-09-17,2014-10-22,1,36,12.73,1.0251374705420266,1.3499999999999996
2014-09-17,14.25,14.95,2014-10-22,2014-11-19,35,63,12.65,1.1264822134387351,0.6999999999999993
2014-09-18,14.05,14.8,2014-10-22,2014-11-19,34,62,12.03,1.1679135494596842,0.75
2014-09-19,14.15,14.95,2014-10-22,2014-11-19,33,61,12.11,1.1684558216350125,0.7999999999999989
2014-09-22,14.9,15.45,2014-10-22,2014-11-19,30,58,13.69,1.0883856829802776,0.5499999999999989
2014-09-23,15.4,15.9,2014-10-22,2014-11-19,29,57,14.93,1.0314802411252513,0.5
2014-09-24,14.65,15.35,2014-10-22,2014-11-19,28,56,13.27,1.103993971363979,0.6999999999999993
2014-09-25,15.8,16.1,2014-10-22,2014-11-19,27,55,15.64,1.010230179028133,0.3000000000000007
2014-09-26,15.35,15.85,2014-10-22,2014-11-19,26,54,14.85,1.0336700336700337,0.5
2014-09-29,16.25,16.55,2014-10-22,2014-11-19,23,51,15.98,1.0168961201501876,0.3000000000000007
2014-09-30,16.3,16.65,2014-10-22,2014-11-19,22,50,16.31,0.9993868792152055,0.34999999999999787
2014-10-01,16.9,17.05,2014-10-22,2014-11-19,21,49,16.71,1.011370436864153,0.15000000000000213
2014-10-02,16.55,16.8,2014-10-22,2014-11-19,20,48,16.16,1.0241336633663367,0.25
2014-10-03,15.2,15.8,2014-10-22,2014-11-19,19,47,14.55,1.0446735395189002,0.6000000000000014
2014-10-06,15.75,16.2,2014-10-22,2014-11-19,16,44,15.46,1.01875808538163,0.4499999999999993
2014-10-07,17.1,17.2,2014-10-22,2014-11-19,15,43,17.2,0.994186046511628,0.09999999999999787
2014-10-08,15.25,15.7,2014-10-22,2014-11-19,14,42,15.11,1.0092653871608206,0.4499999999999993
2014-10-09,17.2,17.0,2014-10-22,2014-11-19,13,41,18.76,0.9168443496801705,-0.1999999999999993
2014-10-10,19.8,18.65,2014-10-22,2014-11-19,12,40,21.24,0.9322033898305085,-1.1500000000000021
2014-10-13,22.75,20.85,2014-10-22,2014-11-19,9,37,24.64,0.9232954545454545,-1.8999999999999986
2014-10-14,20.9,19.75,2014-10-22,2014-11-19,8,36,22.79,0.9170688898639754,-1.1499999999999986
2014-10-15,23.95,22.1,2014-10-22,2014-11-19,7,35,26.25,0.9123809523809524,-1.8499999999999979
2014-10-16,22.3,21.05,2014-10-22,2014-11-19,6,34,25.2,0.884920634920635,-1.25
2014-10-17,21.0,19.95,2014-10-22,2014-11-19,5,33,21.99,0.9549795361527968,-1.0500000000000007
2014-10-20,18.5,18.3,2014-10-22,2014-11-19,2,30,18.57,0.996230479267636,-0.1999999999999993
2014-10-21,16.35,16.95,2014-10-22,2014-11-19,1,29,16.08,1.0167910447761197,0.5999999999999979
2014-10-22,18.1,18.05,2014-11-19,2014-12-17,28,56,17.87,1.012870733072188,-0.05000000000000071
2014-10-23,17.3,17.3,2014-11-19,2014-12-17,27,55,16.53,1.0465819721718088,0.0
2014-10-24,16.95,17.05,2014-11-19,2014-12-17,26,54,16.11,1.0521415270018621,0.10000000000000142
2014-10-27,16.95,16.85,2014-11-19,2014-12-17,23,51,16.04,1.0567331670822944,-0.09999999999999787
2014-10-28,15.7,15.9,2014-11-19,2014-12-17,22,50,14.39,1.0910354412786656,0.20000000000000107
2014-10-29,16.3,16.3,2014-11-19,2014-12-17,21,49,15.15,1.0759075907590758,0.0
2014-10-30,16.15,16.3,2014-11-19,2014-12-17,20,48,14.52,1.112258953168044,0.15000000000000213
2014-10-31,15.8,16.05,2014-11-19,2014-12-17,19,47,14.03,1.1261582323592303,0.25
2014-11-03,15.95,16.25,2014-11-19,2014-12-17,16,44,14.73,1.082824168363883,0.3000000000000007
2014-11-04,15.85,16.25,2014-11-19,2014-12-17,15,43,14.89,1.0644728005372732,0.40000000000000036
2014-11-05,15.3,15.9,2014-11-19,2014-12-17,14,42,14.17,1.0797459421312632,0.5999999999999996
2014-11-06,14.9,15.45,2014-11-19,2014-12-17,13,41,13.67,1.0899780541331383,0.5499999999999989
2014-11-07,14.8,15.5,2014-11-19,2014-12-17,12,40,13.12,1.128048780487805,0.6999999999999993
2014-11-10,14.0,14.95,2014-11-19,2014-12-17,9,37,12.67,1.1049723756906078,0.9499999999999993
2014-11-11,14.1,14.85,2014-11-19,2014-12-17,8,36,12.92,1.0913312693498451,0.75
2014-11-12,14.4,15.2,2014-11-19,2014-12-17,7,35,13.02,1.1059907834101383,0.7999999999999989
2014-11-13,14.7,15.55,2014-11-19,2014-12-17,6,34,13.79,1.0659898477157361,0.8500000000000014
2014-11-14,14.35,15.3,2014-11-19,2014-12-17,5,33,13.31,1.078136739293764,0.9500000000000011
2014-11-17,14.35,15.35,2014-11-19,2014-12-17,2,30,13.99,1.0257326661901358,1.0
2014-11-18,14.0,15.3,2014-11-19,2014-12-17,1,29,13.86,1.0101010101010102,1.3000000000000007
2014-11-19,15.5,16.25,2014-12-17,2015-01-21,28,63,13.96,1.1103151862464182,0.75
2014-11-20,15.15,16.05,2014-12-17,2015-01-21,27,62,13.58,1.1156111929307806,0.9000000000000004
2014-11-21,14.95,16.05,2014-12-17,2015-01-21,26,61,12.9,1.1589147286821704,1.1000000000000014
2014-11-24,14.55,15.85,2014-12-17,2015-01-21,23,58,12.62,1.1529318541996831,1.299999999999999
2014-11-25,14.45,15.8,2014-12-17,2015-01-21,22,57,12.25,1.1795918367346938,1.3500000000000014
2014-11-26,14.2,15.65,2014-12-17,2015-01-21,21,56,12.07,1.176470588235294,1.450000000000001
2014-11-28,14.85,15.95,2014-12-17,2015-01-21,19,54,13.33,1.1140285071267817,1.0999999999999996
2014-12-01,15.6,16.65,2014-12-17,2015-01-21,16,51,14.29,1.0916724982505248,1.049999999999999
2014-12-02,14.25,15.55,2014-12-17,2015-01-21,15,50,12.85,1.1089494163424125,1.3000000000000007
2014-12-03,14.25,15.65,2014-12-17,2015-01-21,14,49,12.47,1.1427425821972734,1.4000000000000004
2014-12-04,13.95,15.45,2014-12-17,2015-01-21,13,48,12.38,1.1268174474959611,1.5
2014-12-05,13.6,15.35,2014-12-17,2015-01-21,12,47,11.82,1.1505922165820643,1.75
2014-12-08,14.7,16.15,2014-12-17,2015-01-21,9,44,14.21,1.0344827586206895,1.4499999999999993
2014-12-09,14.9,16.15,2014-12-17,2015-01-21,8,43,14.89,1.0006715916722633,1.2499999999999982
2014-12-10,17.4,17.75,2014-12-17,2015-01-21,7,42,18.53,0.9390178089584457,0.3500000000000014
2014-12-11,19.1,19.15,2014-12-17,2015-01-21,6,41,20.08,0.9511952191235061,0.04999999999999716
2014-12-12,19.6,19.15,2014-12-17,2015-01-21,5,40,21.08,0.9297912713472487,-0.45000000000000284
2014-12-15,19.6,18.75,2014-12-17,2015-01-21,2,37,20.42,0.9598432908912831,-0.8500000000000014
2014-12-16,23.1,20.1,2014-12-17,2015-01-21,1,36,23.57,0.9800593975392449,-3.0
2014-12-17,17.65,18.15,2015-01-21,2015-02-18,35,63,19.44,0.9079218106995883,0.5
2014-12-18,17.2,17.6,2015-01-21,2015-02-18,34,62,16.81,1.0232004759071982,0.40000000000000213
2014-12-19,16.55,17.15,2015-01-21,2015-02-18,33,61,16.49,1.003638568829594,0.5999999999999979
2014-12-22,16.425,17.025,2015-01-21,2015-02-18,30,58,15.25,1.077049180327869,0.5999999999999979
2014-12-23,15.925,16.725,2015-01-21,2015-02-18,29,57,14.8,1.0760135135135136,0.8000000000000007
2014-12-24,16.225,16.925,2015-01-21,2015-02-18,28,56,14.37,1.129088378566458,0.6999999999999993
2014-12-26,15.825,16.525,2015-01-21,2015-02-18,26,54,14.5,1.0913793103448275,0.6999999999999993
2014-12-29,16.075,16.725,2015-01-21,2015-02-18,23,51,15.06,1.0673970783532536,0.6500000000000021
2014-12-30,16.425,17.025,2015-01-21,2015-02-18,22,50,15.92,1.0317211055276383,0.5999999999999979
2014-12-31,18.025,18.225,2015-01-21,2015-02-18,21,49,19.2,0.9388020833333333,0.20000000000000284
2015-01-02,17.825,18.225,2015-01-21,2015-02-18,19,47,17.79,1.0019673974142778,0.40000000000000213
2015-01-05,19.125,19.2,2015-01-21,2015-02-18,16,44,19.92,0.9600903614457831,0.07499999999999929
2015-01-06,19.875,19.675,2015-01-21,2015-02-18,15,43,21.12,0.9410511363636364,-0.1999999999999993
2015-01-07,18.85,18.725,2015-01-21,2015-02-18,14,42,19.31,0.9761781460383222,-0.125
2015-01-08,17.675,17.775,2015-01-21,2015-02-18,13,41,17.01,1.0390946502057612,0.09999999999999787
2015-01-09,18.625,18.675,2015-01-21,2015-02-18,12,40,17.55,1.0612535612535612,0.05000000000000071
2015-01-12,19.575,19.375,2015-01-21,2015-02-18,9,37,19.6,0.9987244897959182,-0.1999999999999993
2015-01-13,20.175,19.725,2015-01-21,2015-02-18,8,36,20.56,0.9812743190661479,-0.4499999999999993
2015-01-14,20.575,19.875,2015-01-21,2015-02-18,7,35,21.48,0.9578677839851024,-0.6999999999999993
2015-01-15,21.475,20.775,2015-01-21,2015-02-18,6,34,22.39,0.9591335417597142,-0.7000000000000028
2015-01-16,20.625,20.125,2015-01-21,2015-02-18,5,33,20.95,0.9844868735083533,-0.5
2015-01-20,20.175,20.125,2015-01-21,2015-02-18,1,29,19.89,1.0143288084464555,-0.05000000000000071
2015-01-21,18.875,19.025,2015-02-18,2015-03-18,28,56,18.85,1.0013262599469495,0.14999999999999858
2015-01-22,17.875,18.125,2015-02-18,2015-03-18,27,55,16.4,1.089939024390244,0.25
2015-01-23,18.375,18.525,2015-02-18,2015-03-18,26,54,16.66,1.1029411764705883,0.14999999999999858
2015-01-26,17.225,17.625,2015-02-18,2015-03-18,23,51,15.52,1.1098582474226806,0.3999999999999986
2015-01-27,17.875,18.075,2015-02-18,2015-03-18,22,50,17.22,1.0380371660859466,0.1999999999999993
2015-01-28,20.475,20.125,2015-02-18,2015-03-18,21,49,20.44,1.0017123287671232,-0.3500000000000014
2015-01-29,19.075,18.875,2015-02-18,2015-03-18,20,48,18.76,1.0167910447761193,-0.1999999999999993
2015-01-30,21.025,20.25,2015-02-18,2015-03-18,19,47,20.97,1.002622794468288,-0.7749999999999986
2015-02-02,19.975,19.625,2015-02-18,2015-03-18,16,44,19.43,1.028049408131755,-0.3500000000000014
2015-02-03,18.875,19.075,2015-02-18,2015-03-18,15,43,17.33,1.0891517599538374,0.1999999999999993
2015-02-04,19.775,19.825,2015-02-18,2015-03-18,14,42,18.33,1.0788325150027278,0.05000000000000071
2015-02-05,18.675,19.075,2015-02-18,2015-03-18,13,41,16.85,1.1083086053412463,0.3999999999999986
2015-02-06,19.175,19.55,2015-02-18,2015-03-18,12,40,17.29,1.1090225563909775,0.375
2015-02-09,19.625,19.925,2015-02-18,2015-03-18,9,37,18.55,1.0579514824797844,0.3000000000000007
2015-02-10,18.575,19.15,2015-02-18,2015-03-18,8,36,17.23,1.0780615206035984,0.5749999999999993
2015-02-11,18.425,19.075,2015-02-18,2015-03-18,7,35,16.96,1.086379716981132,0.6499999999999986
2015-02-12,16.875,18.225,2015-02-18,2015-03-18,6,34,15.34,1.1000651890482398,1.3500000000000014
2015-02-13,16.5,18.15,2015-02-18,2015-03-18,5,33,14.69,1.123213070115725,1.6499999999999986
2015-02-17,16.2,18.25,2015-02-18,2015-03-18,1,29,15.8,1.0253164556962024,2.0500000000000007
2015-02-18,17.875,18.6,2015-03-18,2015-04-15,28,56,15.45,1.156957928802589,0.7250000000000014
2015-02-19,17.625,18.525,2015-03-18,2015-04-15,27,55,15.29,1.1527141922825377,0.8999999999999986
2015-02-20,16.925,17.85,2015-03-18,2015-04-15,26,54,14.3,1.1835664335664335,0.9250000000000007
2015-02-23,17.025,17.975,2015-03-18,2015-04-15,23,51,14.56,1.1692994505494505,0.9500000000000028
2015-02-24,16.125,17.325,2015-03-18,2015-04-15,22,50,13.69,1.1778670562454348,1.1999999999999993
2015-02-25,16.425,17.675,2015-03-18,2015-04-15,21,49,13.84,1.186777456647399,1.25
2015-02-26,16.025,17.475,2015-03-18,2015-04-15,20,48,13.91,1.1520488856937454,1.4500000000000028
2015-02-27,15.825,17.375,2015-03-18,2015-04-15,19,47,13.34,1.1862818590704647,1.5500000000000007
2015-03-02,15.325,16.975,2015-03-18,2015-04-15,16,44,13.04,1.1752300613496933,1.6500000000000021
2015-03-03,15.775,17.325,2015-03-18,2015-04-15,15,43,13.86,1.1381673881673882,1.549999999999999
2015-03-04,15.725,17.325,2015-03-18,2015-04-15,14,42,14.23,1.1050597329585383,1.5999999999999996
2015-03-05,15.325,17.075,2015-03-18,2015-04-15,13,41,14.04,1.0915242165242165,1.75
2015-03-06,16.225,17.775,2015-03-18,2015-04-15,12,40,15.2,1.067434210526316,1.5499999999999972
2015-03-09,15.825,17.575,2015-03-18,2015-04-15,9,37,15.06,1.050796812749004,1.75
2015-03-10,16.925,18.375,2015-03-18,2015-04-15,8,36,16.69,1.0140802875973636,1.4499999999999993
2015-03-11,17.225,18.525,2015-03-18,2015-04-15,7,35,16.87,1.0210432720806164,1.2999999999999972
2015-03-12,15.875,17.425,2015-03-18,2015-04-15,6,34,15.42,1.0295071335927366,1.5500000000000007
2015-03-13,16.425,17.875,2015-03-18,2015-04-15,5,33,16.0,1.0265625,1.4499999999999993
2015-03-16,16.125,17.475,2015-03-18,2015-04-15,2,30,15.61,1.0329916720051249,1.3500000000000014
2015-03-17,15.625,17.375,2015-03-18,2015-04-15,1,29,15.66,0.997765006385696,1.75
2015-03-18,16.525,17.475,2015-04-15,2015-05-20,28,63,13.97,1.1828919112383678,0.9500000000000028
2015-03-19,16.525,17.675,2015-04-15,2015-05-20,27,62,14.07,1.1744847192608385,1.1500000000000021
2015-03-20,16.175,17.625,2015-04-15,2015-05-20,26,61,13.02,1.2423195084485408,1.4499999999999993
2015-03-23,16.075,17.625,2015-04-15,2015-05-20,23,58,13.41,1.1987322893363161,1.5500000000000007
2015-03-24,15.875,17.575,2015-04-15,2015-05-20,22,57,13.62,1.1655653450807637,1.6999999999999993
2015-03-25,16.575,18.075,2015-04-15,2015-05-20,21,56,15.44,1.0735103626943006,1.5
2015-03-26,16.475,17.825,2015-04-15,2015-05-20,20,55,15.8,1.0427215189873418,1.3499999999999979
2015-03-27,16.225,17.725,2015-04-15,2015-05-20,19,54,15.07,1.0766423357664234,1.5
2015-03-30,15.775,17.375,2015-04-15,2015-05-20,16,51,14.51,1.0871812543073742,1.5999999999999996
2015-03-31,16.275,17.825,2015-04-15,2015-05-20,15,50,15.29,1.0644211903204708,1.5500000000000007
2015-04-01,16.025,17.675,2015-04-15,2015-05-20,14,49,15.11,1.060555923229649,1.6500000000000021
2015-04-02,15.625,17.475,2015-04-15,2015-05-20,13,48,14.67,1.065098841172461,1.8500000000000014
2015-04-06,15.275,17.125,2015-04-15,2015-05-20,9,44,14.74,1.0362957937584802,1.8499999999999996
2015-04-07,15.275,17.075,2015-04-15,2015-05-20,8,43,14.78,1.033491204330176,1.799999999999999
2015-04-08,14.825,16.725,2015-04-15,2015-05-20,7,42,13.98,1.0604434907010014,1.9000000000000021
2015-04-09,14.075,16.175,2015-04-15,2015-05-20,6,41,13.09,1.075248281130634,2.1000000000000014
2015-04-10,13.425,15.425,2015-04-15,2015-05-20,5,40,12.58,1.0671701112877583,2.0
2015-04-13,14.325,16.075,2015-04-15,2015-05-20,2,37,13.94,1.0276183644189383,1.75
2015-04-14,13.575,15.625,2015-04-15,2015-05-20,1,36,13.67,0.993050475493782,2.0500000000000007
2015-04-15,15.325,16.575,2015-05-20,2015-06-17,35,63,12.84,1.1935358255451713,1.25
2015-04-16,15.125,16.475,2015-05-20,2015-06-17,34,62,12.6,1.2003968253968254,1.3500000000000014
2015-04-17,15.675,16.875,2015-05-20,2015-06-17,33,61,13.89,1.1285097192224622,1.1999999999999993
2015-04-20,15.175,16.575,2015-05-20,2015-06-17,30,58,13.3,1.1409774436090225,1.3999999999999986
2015-04-21,15.125,16.525,2015-05-20,2015-06-17,29,57,13.25,1.1415094339622642,1.3999999999999986
2015-04-22,14.925,16.325,2015-05-20,2015-06-17,28,56,12.71,1.1742722265932337,1.3999999999999986
2015-04-23,14.725,16.175,2015-05-20,2015-06-17,27,55,12.48,1.1798878205128205,1.450000000000001
2015-04-24,14.625,16.175,2015-05-20,2015-06-17,26,54,12.29,1.189991863303499,1.5500000000000007
2015-04-27,15.125,16.475,2015-05-20,2015-06-17,23,51,13.12,1.1528201219512195,1.3500000000000014
2015-04-28,14.475,15.975,2015-05-20,2015-06-17,22,50,12.41,1.1663980660757454,1.5
2015-04-29,15.075,16.475,2015-05-20,2015-06-17,21,49,13.39,1.1258401792382373,1.4000000000000021
2015-04-30,15.525,16.625,2015-05-20,2015-06-17,20,48,14.55,1.0670103092783505,1.0999999999999996
2015-05-01,14.475,15.975,2015-05-20,2015-06-17,19,47,12.7,1.139763779527559,1.5
2015-05-04,14.475,15.975,2015-05-20,2015-06-17,16,44,12.85,1.1264591439688716,1.5
2015-05-05,15.225,16.525,2015-05-20,2015-06-17,15,43,14.31,1.0639412997903563,1.299999999999999
2015-05-06,15.675,16.675,2015-05-20,2015-06-17,14,42,15.15,1.0346534653465347,1.0
2015-05-07,15.425,16.475,2015-05-20,2015-06-17,13,41,15.13,1.0194976867151355,1.0500000000000007
2015-05-08,14.375,15.95,2015-05-20,2015-06-17,12,40,12.86,1.1178071539657854,1.5749999999999993
2015-05-11,14.925,16.375,2015-05-20,2015-06-17,9,37,13.85,1.0776173285198556,1.4499999999999993
2015-05-12,14.625,16.125,2015-05-20,2015-06-17,8,36,13.86,1.0551948051948052,1.5
2015-05-13,14.325,15.925,2015-05-20,2015-06-17,7,35,13.76,1.041061046511628,1.6000000000000014
2015-05-14,13.725,15.625,2015-05-20,2015-06-17,6,34,12.74,1.0773155416012559,1.9000000000000004
2015-05-15,13.675,15.525,2015-05-20,2015-06-17,5,33,12.38,1.1046042003231018,1.8499999999999996
2015-05-18,13.275,14.975,2015-05-20,2015-06-17,2,30,12.73,1.0428122545168892,1.6999999999999993
2015-05-19,13.125,14.875,2015-05-20,2015-06-17,1,29,12.85,1.0214007782101167,1.75
2015-05-20,14.875,15.975,2015-06-17,2015-07-22,28,63,12.88,1.154891304347826,1.0999999999999996
2015-05-21,14.325,15.525,2015-06-17,2015-07-22,27,62,12.11,1.1829066886870354,1.200000000000001
2015-05-22,14.425,15.725,2015-06-17,2015-07-22,26,61,12.13,1.1892003297609233,1.299999999999999
2015-05-26,14.925,15.975,2015-06-17,2015-07-22,22,57,14.06,1.0615220483641536,1.049999999999999
2015-05-27,14.525,15.675,2015-06-17,2015-07-22,21,56,13.27,1.0945742275810098,1.1500000000000004
2015-05-28,14.475,15.725,2015-06-17,2015-07-22,20,55,13.31,1.0875281743050338,1.25
2015-05-29,14.625,15.825,2015-06-17,2015-07-22,19,54,13.84,1.0567196531791907,1.1999999999999993
2015-06-01,14.575,15.775,2015-06-17,2015-07-22,16,51,13.97,1.0433070866141732,1.200000000000001
2015-06-02,14.875,16.025,2015-06-17,2015-07-22,15,50,14.24,1.0445926966292134,1.1499999999999986
2015-06-03,14.375,15.675,2015-06-17,2015-07-22,14,49,13.66,1.052342606149341,1.3000000000000007
2015-06-04,14.975,16.075,2015-06-17,2015-07-22,13,48,14.71,1.0180149558123726,1.0999999999999996
2015-06-05,14.725,15.975,2015-06-17,2015-07-22,12,47,14.21,1.0362420830401124,1.25
2015-06-08,15.225,16.275,2015-06-17,2015-07-22,9,44,15.29,0.9957488554610857,1.049999999999999
2015-06-09,14.825,16.05,2015-06-17,2015-07-22,8,43,14.47,1.0245335176226675,1.2250000000000014
2015-06-10,13.875,15.425,2015-06-17,2015-07-22,7,42,13.22,1.0495461422087746,1.5500000000000007
2015-06-11,13.525,15.125,2015-06-17,2015-07-22,6,41,12.85,1.0525291828793775,1.5999999999999996
2015-06-12,14.2,15.375,2015-06-17,2015-07-22,5,40,13.78,1.0304789550072568,1.1750000000000007
2015-06-15,15.475,16.025,2015-06-17,2015-07-22,2,37,15.39,1.0055230669265756,0.5499999999999989
2015-06-16,14.925,15.65,2015-06-17,2015-07-22,1,36,14.81,1.0077650236326807,0.7249999999999996
2015-06-17,15.625,16.375,2015-07-22,2015-08-19,35,63,14.5,1.0775862068965518,0.75
2015-06-18,14.975,15.925,2015-07-22,2015-08-19,34,62,13.19,1.1353297952994692,0.9500000000000011
2015-06-19,15.425,16.325,2015-07-22,2015-08-19,33,61,13.96,1.1049426934097422,0.8999999999999986
2015-06-22,14.525,15.575,2015-07-22,2015-08-19,30,58,12.74,1.14010989010989,1.049999999999999
2015-06-23,14.075,15.275,2015-07-22,2015-08-19,29,57,12.11,1.1622625928984311,1.200000000000001
2015-06-24,14.575,15.625,2015-07-22,2015-08-19,28,56,13.26,1.0991704374057314,1.0500000000000007
2015-06-25,14.625,15.625,2015-07-22,2015-08-19,27,55,14.01,1.04389721627409,1.0
2015-06-26,14.525,15.475,2015-07-22,2015-08-19,26,54,14.02,1.0360199714693297,0.9499999999999993
2015-06-29,17.375,17.425,2015-07-22,2015-08-19,23,51,18.85,0.9217506631299734,0.05000000000000071
2015-06-30,17.325,17.375,2015-07-22,2015-08-19,22,50,18.23,0.9503565551289084,0.05000000000000071
2015-07-01,15.925,16.175,2015-07-22,2015-08-19,21,49,16.09,0.9897451833436918,0.25
2015-07-02,16.925,17.025,2015-07-22,2015-08-19,20,48,16.79,1.0080405002977963,0.09999999999999787
2015-07-06,17.225,17.375,2015-07-22,2015-08-19,16,44,17.01,1.012639623750735,0.14999999999999858
2015-07-07,16.325,16.675,2015-07-22,2015-08-19,15,43,16.09,1.014605344934742,0.3500000000000014
2015-07-08,18.425,18.175,2015-07-22,2015-08-19,14,42,19.66,0.9371820956256358,-0.25
2015-07-09,18.825,18.675,2015-07-22,2015-08-19,13,41,19.97,0.942663995993991,-0.14999999999999858
2015-07-10,16.775,17.175,2015-07-22,2015-08-19,12,40,16.83,0.9967320261437909,0.40000000000000213
2015-07-13,14.475,15.575,2015-07-22,2015-08-19,9,37,13.9,1.04136690647482,1.0999999999999996
2015-07-14,14.075,15.575,2015-07-22,2015-08-19,8,36,13.37,1.0527299925205684,1.5
2015-07-15,13.975,15.35,2015-07-22,2015-08-19,7,35,13.23,1.0563114134542706,1.375
2015-07-16,12.925,14.475,2015-07-22,2015-08-19,6,34,12.11,1.0672997522708507,1.549999999999999
2015-07-17,12.925,14.425,2015-07-22,2015-08-19,5,33,11.95,1.0815899581589958,1.5
2015-07-20,12.525,14.225,2015-07-22,2015-08-19,2,30,12.25,1.0224489795918368,1.6999999999999993
2015-07-21,12.375,14.225,2015-07-22,2015-08-19,1,29,12.22,1.0126841243862519,1.8499999999999996
2015-07-22,14.175,15.325,2015-08-19,2015-09-16,28,56,12.12,1.1695544554455446,1.1499999999999986
2015-07-23,14.275,15.425,2015-08-19,2015-09-16,27,55,12.64,1.1293512658227849,1.1500000000000004
2015-07-24,14.9,15.8,2015-08-19,2015-09-16,26,54,13.74,1.0844250363901018,0.9000000000000004
2015-07-27,15.775,16.325,2015-08-19,2015-09-16,23,51,15.6,1.0112179487179487,0.5499999999999989
2015-07-28,14.375,15.475,2015-08-19,2015-09-16,22,50,13.44,1.0695684523809523,1.0999999999999996
2015-07-29,14.075,15.375,2015-08-19,2015-09-16,21,49,12.5,1.126,1.3000000000000007
2015-07-30,13.925,15.325,2015-08-19,2015-09-16,20,48,12.13,1.1479802143446,1.3999999999999986
2015-07-31,13.975,15.325,2015-08-19,2015-09-16,19,47,12.12,1.153052805280528,1.3499999999999996
2015-08-03,13.875,15.125,2015-08-19,2015-09-16,16,44,12.56,1.1046974522292994,1.25
2015-08-04,14.125,15.225,2015-08-19,2015-09-16,15,43,13.0,1.0865384615384615,1.0999999999999996
2015-08-05,13.925,15.175,2015-08-19,2015-09-16,14,42,12.51,1.113109512390088,1.25
2015-08-06,14.475,15.425,2015-08-19,2015-09-16,13,41,13.77,1.05119825708061,0.9500000000000011
2015-08-07,14.275,15.225,2015-08-19,2015-09-16,12,40,13.39,1.0660941000746826,0.9499999999999993
2015-08-10,13.575,14.875,2015-08-19,2015-09-16,9,37,12.23,1.1099754701553557,1.3000000000000007
2015-08-11,14.475,15.475,2015-08-19,2015-09-16,8,36,13.71,1.0557986870897154,1.0
2015-08-12,14.325,15.275,2015-08-19,2015-09-16,7,35,13.61,1.0525349008082292,0.9500000000000011
2015-08-13,14.175,15.075,2015-08-19,2015-09-16,6,34,13.49,1.0507783543365457,0.8999999999999986
2015-08-14,14.275,15.125,2015-08-19,2015-09-16,5,33,12.83,1.112626656274357,0.8499999999999996
2015-08-17,13.825,15.025,2015-08-19,2015-09-16,2,30,13.02,1.0618279569892473,1.200000000000001
2015-08-18,14.275,15.175,2015-08-19,2015-09-16,1,29,13.79,1.0351704133430022,0.9000000000000004
2015-08-19,15.725,16.325,2015-09-16,2015-10-21,28,63,15.25,1.0311475409836066,0.5999999999999996
2015-08-20,17.325,17.325,2015-09-16,2015-10-21,27,62,19.14,0.9051724137931034,0.0
2015-08-21,19.9,18.625,2015-09-16,2015-10-21,26,61,28.03,0.7099536211202282,-1.2749999999999986
2015-08-24,25.125,22.5,2015-09-16,2015-10-21,23,58,40.74,0.6167157584683357,-2.625
2015-08-25,25.325,22.55,2015-09-16,2015-10-21,22,57,36.02,0.703081621321488,-2.7749999999999986
2015-08-26,23.725,21.475,2015-09-16,2015-10-21,21,56,30.32,0.7824868073878628,-2.25
2015-08-27,24.175,21.55,2015-09-16,2015-10-21,20,55,26.1,0.9262452107279693,-2.625
2015-08-28,24.425,21.875,2015-09-16,2015-10-21,19,54,26.05,0.9376199616122841,-2.5500000000000007
2015-08-31,26.425,23.425,2015-09-16,2015-10-21,16,51,28.43,0.9294759057333802,-3.0
2015-09-01,29.725,25.825,2015-09-16,2015-10-21,15,50,31.4,0.946656050955414,-3.900000000000002
2015-09-02,25.975,23.875,2015-09-16,2015-10-21,14,49,26.09,0.995592180912227,-2.1000000000000014
2015-09-03,25.625,23.875,2015-09-16,2015-10-21,13,48,25.61,1.000585708707536,-1.75
2015-09-04,28.025,25.775,2015-09-16,2015-10-21,12,47,27.8,1.008093525179856,-2.25
2015-09-08,24.625,23.575,2015-09-16,2015-10-21,8,43,24.9,0.9889558232931728,-1.0500000000000007
